Repository,File_Path,File_Type,Commit_SHA,Parent_SHA,Message,Diff_Myers,Diff_Hist,Discrepancy
repositories/tqdm,README.md,README,0679775478d570de1708d4c182a01199737f9b48,d16381a91146c8d9742f3d7674b812335df7da31,Add option to disable progress bar. Should fix GH-1,"diff --git a/README.md b/README.md
index 3ba1e84..6fa9183 100644
--- a/README.md
+++ b/README.md
@@ -33,7 +33,7 @@ pip install -e git+https://github.com/tqdm/tqdm.git#egg=master
 
 ```python
 def tqdm(iterable, desc=None, total=None, leave=False, file=sys.stderr,
-         ncols=None, mininterval=0.1, miniters=None):
+         ncols=None, mininterval=0.1, miniters=None, disable=False):
     """"""
     Decorate an iterable object, returning an iterator which acts exactly
     like the orignal itera","diff --git a/README.md b/README.md
index 3ba1e84..6fa9183 100644
--- a/README.md
+++ b/README.md
@@ -33,7 +33,7 @@ pip install -e git+https://github.com/tqdm/tqdm.git#egg=master
 
 ```python
 def tqdm(iterable, desc=None, total=None, leave=False, file=sys.stderr,
-         ncols=None, mininterval=0.1, miniters=None):
+         ncols=None, mininterval=0.1, miniters=None, disable=False):
     """"""
     Decorate an iterable object, returning an iterator which acts exactly
     like the orignal itera",No
repositories/tqdm,tqdm/_tqdm.py,Source Code,0679775478d570de1708d4c182a01199737f9b48,d16381a91146c8d9742f3d7674b812335df7da31,Add option to disable progress bar. Should fix GH-1,,,No
repositories/tqdm,tqdm/tests/tests_tqdm.py,Test Code,0679775478d570de1708d4c182a01199737f9b48,d16381a91146c8d9742f3d7674b812335df7da31,Add option to disable progress bar. Should fix GH-1,,,No
repositories/tqdm,.travis.yml,Other,abb4166a0a4acfb1212177e59f14d1c783f1374c,d16381a91146c8d9742f3d7674b812335df7da31,"Add flag to travis file to switch to container based infrastructure build, which should allow faster build","diff --git a/.travis.yml b/.travis.yml
index 4fe7ae3..81f652e 100644
--- a/.travis.yml
+++ b/.travis.yml
@@ -1,3 +1,4 @@
+sudo: false
 language: python
 python: 2.7
 env:
","diff --git a/.travis.yml b/.travis.yml
index 4fe7ae3..81f652e 100644
--- a/.travis.yml
+++ b/.travis.yml
@@ -1,3 +1,4 @@
+sudo: false
 language: python
 python: 2.7
 env:
",No
repositories/tqdm,README.md,README,ef61853720c34e5e9fb9ae513ea8338ffbcd16a2,d16381a91146c8d9742f3d7674b812335df7da31,added fallback ascii support,"diff --git a/README.md b/README.md
index 3ba1e84..99b0d3b 100644
--- a/README.md
+++ b/README.md
@@ -33,7 +33,7 @@ pip install -e git+https://github.com/tqdm/tqdm.git#egg=master
 
 ```python
 def tqdm(iterable, desc=None, total=None, leave=False, file=sys.stderr,
-         ncols=None, mininterval=0.1, miniters=None):
+         ncols=None, mininterval=0.1, miniters=None, ascii=False):
     """"""
     Decorate an iterable object, returning an iterator which acts exactly
     like the orignal iterabl","diff --git a/README.md b/README.md
index 3ba1e84..99b0d3b 100644
--- a/README.md
+++ b/README.md
@@ -33,7 +33,7 @@ pip install -e git+https://github.com/tqdm/tqdm.git#egg=master
 
 ```python
 def tqdm(iterable, desc=None, total=None, leave=False, file=sys.stderr,
-         ncols=None, mininterval=0.1, miniters=None):
+         ncols=None, mininterval=0.1, miniters=None, ascii=False):
     """"""
     Decorate an iterable object, returning an iterator which acts exactly
     like the orignal iterabl",No
repositories/tqdm,tqdm/_tqdm.py,Source Code,ef61853720c34e5e9fb9ae513ea8338ffbcd16a2,d16381a91146c8d9742f3d7674b812335df7da31,added fallback ascii support,,,No
repositories/tqdm,tqdm/tests/tests_tqdm.py,Test Code,ef61853720c34e5e9fb9ae513ea8338ffbcd16a2,d16381a91146c8d9742f3d7674b812335df7da31,added fallback ascii support,,,No
repositories/tqdm,README.md,README,7b97027f0878cd114899f8b3390e72b7c95cc894,ef61853720c34e5e9fb9ae513ea8338ffbcd16a2,update README,"diff --git a/README.md b/README.md
index 99b0d3b..07d3188 100644
--- a/README.md
+++ b/README.md
@@ -33,7 +33,7 @@ pip install -e git+https://github.com/tqdm/tqdm.git#egg=master
 
 ```python
 def tqdm(iterable, desc=None, total=None, leave=False, file=sys.stderr,
-         ncols=None, mininterval=0.1, miniters=None, ascii=False):
+         ncols=None, mininterval=0.1, miniters=None, ascii=None):
     """"""
     Decorate an iterable object, returning an iterator which acts exactly
     like the ori","diff --git a/README.md b/README.md
index 99b0d3b..07d3188 100644
--- a/README.md
+++ b/README.md
@@ -33,7 +33,7 @@ pip install -e git+https://github.com/tqdm/tqdm.git#egg=master
 
 ```python
 def tqdm(iterable, desc=None, total=None, leave=False, file=sys.stderr,
-         ncols=None, mininterval=0.1, miniters=None, ascii=False):
+         ncols=None, mininterval=0.1, miniters=None, ascii=None):
     """"""
     Decorate an iterable object, returning an iterator which acts exactly
     like the ori",No
repositories/tqdm,.travis.yml,Other,3c9eee01123feee1067cd2cc9fa11cd4d5ab7a01,9386fcb9ebc3d32f7253933b02e9d3ac21d7bafb,Make coveralls happy (first try),"diff --git a/.travis.yml b/.travis.yml
index 81f652e..8d400b3 100644
--- a/.travis.yml
+++ b/.travis.yml
@@ -2,15 +2,17 @@ sudo: false
 language: python
 python: 2.7
 env:
-- TOXENV=py26
-- TOXENV=py27
-- TOXENV=py32
-- TOXENV=py33
-- TOXENV=py34
-- TOXENV=pypy
-- TOXENV=pypy3
-- TOXENV=flake8
+  - TOXENV=py26
+  - TOXENV=py27
+  - TOXENV=py32
+  - TOXENV=py33
+  - TOXENV=py34
+  - TOXENV=pypy
+  - TOXENV=pypy3
+  - TOXENV=flake8
 install:
-- pip install tox
+  - pip install tox python-coveralls","diff --git a/.travis.yml b/.travis.yml
index 81f652e..8d400b3 100644
--- a/.travis.yml
+++ b/.travis.yml
@@ -2,15 +2,17 @@ sudo: false
 language: python
 python: 2.7
 env:
-- TOXENV=py26
-- TOXENV=py27
-- TOXENV=py32
-- TOXENV=py33
-- TOXENV=py34
-- TOXENV=pypy
-- TOXENV=pypy3
-- TOXENV=flake8
+  - TOXENV=py26
+  - TOXENV=py27
+  - TOXENV=py32
+  - TOXENV=py33
+  - TOXENV=py34
+  - TOXENV=pypy
+  - TOXENV=pypy3
+  - TOXENV=flake8
 install:
-- pip install tox
+  - pip install tox python-coveralls",No
repositories/tqdm,tqdm/_tqdm.py,Source Code,cdfc5e8bca71e3866937c196ca4850b0457d53e3,7b97027f0878cd114899f8b3390e72b7c95cc894,added docstring for format_meter,,,No
repositories/tqdm,tqdm/_tqdm.py,Source Code,7d6eca11ac122f22d9940a41b0c529bd81418b5c,cdfc5e8bca71e3866937c196ca4850b0457d53e3,abstracted utf-enables stream checking,,,No
repositories/tqdm,.travis.yml,Other,00048426006957f0333bb9bba612f2982de9b734,3c9eee01123feee1067cd2cc9fa11cd4d5ab7a01,Another try,"diff --git a/.travis.yml b/.travis.yml
index 8d400b3..ca5f57d 100644
--- a/.travis.yml
+++ b/.travis.yml
@@ -11,7 +11,7 @@ env:
   - TOXENV=pypy3
   - TOXENV=flake8
 install:
-  - pip install tox python-coveralls
+  - pip install tox coveralls
 script:
   - tox
 after_success:
","diff --git a/.travis.yml b/.travis.yml
index 8d400b3..ca5f57d 100644
--- a/.travis.yml
+++ b/.travis.yml
@@ -11,7 +11,7 @@ env:
   - TOXENV=pypy3
   - TOXENV=flake8
 install:
-  - pip install tox python-coveralls
+  - pip install tox coveralls
 script:
   - tox
 after_success:
",No
repositories/tqdm,tox.ini,Other,00048426006957f0333bb9bba612f2982de9b734,3c9eee01123feee1067cd2cc9fa11cd4d5ab7a01,Another try,"diff --git a/tox.ini b/tox.ini
index 99216eb..89eeb94 100644
--- a/tox.ini
+++ b/tox.ini
@@ -7,13 +7,14 @@
 envlist = py26, py27, py32, py33, py34, pypy, pypy3, flake8
 
 [testenv]
+passenv = TRAVIS TRAVIS_JOB_ID TRAVIS_BRANCH
 deps =
     nose
     coverage
-    python-coveralls
-commands = nosetests --with-coverage --cover-package=tqdm -v tqdm/
-after_success:
-  - coveralls
+    coveralls
+commands =
+    nosetests --with-coverage --cover-package=tqdm -v tqdm/
+    coveralls
 
 [testenv:flake","diff --git a/tox.ini b/tox.ini
index 99216eb..89eeb94 100644
--- a/tox.ini
+++ b/tox.ini
@@ -7,13 +7,14 @@
 envlist = py26, py27, py32, py33, py34, pypy, pypy3, flake8
 
 [testenv]
+passenv = TRAVIS TRAVIS_JOB_ID TRAVIS_BRANCH
 deps =
     nose
     coverage
-    python-coveralls
-commands = nosetests --with-coverage --cover-package=tqdm -v tqdm/
-after_success:
-  - coveralls
+    coveralls
+commands =
+    nosetests --with-coverage --cover-package=tqdm -v tqdm/
+    coveralls
 
 [testenv:flake",No
repositories/tqdm,.travis.yml,Other,c476c4f04ae9d91965e780413bdae8803a598b3e,00048426006957f0333bb9bba612f2982de9b734,Use python 3.4 for main travis python,"diff --git a/.travis.yml b/.travis.yml
index ca5f57d..386deb9 100644
--- a/.travis.yml
+++ b/.travis.yml
@@ -1,6 +1,6 @@
 sudo: false
 language: python
-python: 2.7
+python: 3.4
 env:
   - TOXENV=py26
   - TOXENV=py27
","diff --git a/.travis.yml b/.travis.yml
index ca5f57d..386deb9 100644
--- a/.travis.yml
+++ b/.travis.yml
@@ -1,6 +1,6 @@
 sudo: false
 language: python
-python: 2.7
+python: 3.4
 env:
   - TOXENV=py26
   - TOXENV=py27
",No
repositories/tqdm,tqdm/_tqdm.py,Source Code,df67c60ff22793cdd4d2dfc20e9ea49da98106a3,0c19feaf0c997230feb171accd0b4f23f941c5f7,flake8 be happy,,,No
repositories/tqdm,tqdm/_tqdm.py,Source Code,4c53793d8ad6006a6db1bf4c5f3d2d8dbba36def,86d6cfad2d7c9eb81d513b18f311189fb8388c80,silly unicode bugfix,,,No
repositories/tqdm,tqdm/_tqdm.py,Source Code,aa18f56ef0b480af04baf9c2a5a2ef67e9be39fb,ad6714ff1671c1e02195d001c99e46a330c2cf45,"stdout and miniter bugfix, more tests with better output",,,No
repositories/tqdm,tqdm/tests/tests_tqdm.py,Test Code,aa18f56ef0b480af04baf9c2a5a2ef67e9be39fb,ad6714ff1671c1e02195d001c99e46a330c2cf45,"stdout and miniter bugfix, more tests with better output",,,No
repositories/tqdm,tqdm/_tqdm.py,Source Code,2b4d73526bfd6d87b26aa950652b04d3d0bb1d65,4c53793d8ad6006a6db1bf4c5f3d2d8dbba36def,attempt to set ncols from terminal environs,,,No
repositories/tqdm,tqdm/_tqdm.py,Source Code,18c430b3d6561778fb3f55f0c1414d1c3874b393,2b4d73526bfd6d87b26aa950652b04d3d0bb1d65,initial attempt to modularise utils,,,No
repositories/tqdm,tqdm/_tqdm.py,Source Code,21912c821ccb984f79c911f7cb89698a111662ab,18c430b3d6561778fb3f55f0c1414d1c3874b393,import bugfix,,,No
repositories/tqdm,tqdm/_tqdm.py,Source Code,c58a7c3f216c0a681f6abc0ce95b0eb97c77b08f,21912c821ccb984f79c911f7cb89698a111662ab,moved more to utils,,,No
repositories/tqdm,tqdm/_utils.py,Source Code,c58a7c3f216c0a681f6abc0ce95b0eb97c77b08f,21912c821ccb984f79c911f7cb89698a111662ab,moved more to utils,,,No
repositories/tqdm,tqdm/_tqdm.py,Source Code,39e814b2d692479b677aef46618d2881fb8cb791,bccfcd23454e0565ad5ffa2b85fd6bad46e1ded4,silly ncols bugfix,,,No
repositories/tqdm,tqdm/_utils.py,Source Code,39e814b2d692479b677aef46618d2881fb8cb791,bccfcd23454e0565ad5ffa2b85fd6bad46e1ded4,silly ncols bugfix,,,No
repositories/tqdm,README.md,README,cb668bea0f29bde2980bb709f1236e97847df54b,39e814b2d692479b677aef46618d2881fb8cb791,Add unit and unit_scale arguments + tqdm is now a class to allow manual update() and close(),"diff --git a/README.md b/README.md
index 80ae8e7..63fd074 100644
--- a/README.md
+++ b/README.md
@@ -32,8 +32,11 @@ pip install -e git+https://github.com/tqdm/tqdm.git#egg=master
 ## Documentation
 
 ```python
-def tqdm(iterable, desc=None, total=None, leave=False, file=sys.stderr,
-         ncols=None, mininterval=0.1, miniters=None, ascii=None, disable=False):
+class tqdm:
+
+    def __init__(self, iterable=None, desc=None, total=None, leave=False, file=sys.stderr,
+         ncols=None, minint","diff --git a/README.md b/README.md
index 80ae8e7..63fd074 100644
--- a/README.md
+++ b/README.md
@@ -32,8 +32,11 @@ pip install -e git+https://github.com/tqdm/tqdm.git#egg=master
 ## Documentation
 
 ```python
-def tqdm(iterable, desc=None, total=None, leave=False, file=sys.stderr,
-         ncols=None, mininterval=0.1, miniters=None, ascii=None, disable=False):
+class tqdm:
+
+    def __init__(self, iterable=None, desc=None, total=None, leave=False, file=sys.stderr,
+         ncols=None, minint",No
repositories/tqdm,tqdm/_tqdm.py,Source Code,cb668bea0f29bde2980bb709f1236e97847df54b,39e814b2d692479b677aef46618d2881fb8cb791,Add unit and unit_scale arguments + tqdm is now a class to allow manual update() and close(),,,No
repositories/tqdm,README.md,README,1305eacbeebe310641a79d63a93272c54b801c51,cb668bea0f29bde2980bb709f1236e97847df54b,Fixed doc about unit_scale,"diff --git a/README.md b/README.md
index 63fd074..b32a755 100644
--- a/README.md
+++ b/README.md
@@ -71,10 +71,10 @@ class tqdm:
     unit  : str, optional
         String that will be used to define the unit of each iteration.
         [default: ""it""]
-    unit_scale  : str, optional
+    unit_scale  : bool, optional
         If set, the number of iterations will be reduced/scaled automatically
         and a metric prefix following the International System of Units standard
-        will be ad","diff --git a/README.md b/README.md
index 63fd074..b32a755 100644
--- a/README.md
+++ b/README.md
@@ -71,10 +71,10 @@ class tqdm:
     unit  : str, optional
         String that will be used to define the unit of each iteration.
         [default: ""it""]
-    unit_scale  : str, optional
+    unit_scale  : bool, optional
         If set, the number of iterations will be reduced/scaled automatically
         and a metric prefix following the International System of Units standard
-        will be ad",No
repositories/tqdm,tqdm/_tqdm.py,Source Code,1305eacbeebe310641a79d63a93272c54b801c51,cb668bea0f29bde2980bb709f1236e97847df54b,Fixed doc about unit_scale,,,No
repositories/tqdm,tqdm/_tqdm.py,Source Code,05dc6d5011affe35c35997e2290aef90053ef023,1305eacbeebe310641a79d63a93272c54b801c51,Flake fix,,,No
repositories/tqdm,README.md,README,eca7c4378de61006a3f50648ddcfab9ad2455b12,39e814b2d692479b677aef46618d2881fb8cb791,Update readme to reflect unfortunate pypi status,"diff --git a/README.md b/README.md
index 80ae8e7..07bb020 100644
--- a/README.md
+++ b/README.md
@@ -24,9 +24,10 @@ version is much more visually appealing.
 ## Installation
 
 ```sh
-pip install tqdm
-# or
+# newer, faster, prettier, stable version
 pip install -e git+https://github.com/tqdm/tqdm.git#egg=master
+# or (old version on pypi)
+pip install tqdm
 ```
 
 ## Documentation
","diff --git a/README.md b/README.md
index 80ae8e7..07bb020 100644
--- a/README.md
+++ b/README.md
@@ -24,9 +24,10 @@ version is much more visually appealing.
 ## Installation
 
 ```sh
-pip install tqdm
-# or
+# newer, faster, prettier, stable version
 pip install -e git+https://github.com/tqdm/tqdm.git#egg=master
+# or (old version on pypi)
+pip install tqdm
 ```
 
 ## Documentation
",No
repositories/tqdm,tqdm/_tqdm.py,Source Code,26317f3c2f67148dfa4a9eee3650e14635be2d61,05dc6d5011affe35c35997e2290aef90053ef023,fix len_s regression,,,No
repositories/tqdm,tqdm/_tqdm.py,Source Code,1f671ecf43eedc06b10f9e222085714b3bead29f,26317f3c2f67148dfa4a9eee3650e14635be2d61,fix regressions + string formatting,,,No
repositories/tqdm,tqdm/tests/tests_tqdm.py,Test Code,841585e5cb33962c1ca336c39aa894d88ced13ac,1f671ecf43eedc06b10f9e222085714b3bead29f,add test_unit(),,,No
repositories/tqdm,tqdm/_tqdm.py,Source Code,b625ff4bbdbf1b5e56d4e7504c40819d381ec457,841585e5cb33962c1ca336c39aa894d88ced13ac,fix flake8,,,No
repositories/tqdm,tqdm/_tqdm.py,Source Code,fffe2e70bc7a96795e44d1e784e7e2940d0f2c10,b625ff4bbdbf1b5e56d4e7504c40819d381ec457,fix flake8 again,,,No
repositories/tqdm,README.md,README,7f81f8f64bb2cf715d8c3abeda23077345b090d1,eca7c4378de61006a3f50648ddcfab9ad2455b12,"#egg to refer to the project name, not the branch name","diff --git a/README.md b/README.md
index 07bb020..5c5d3f6 100644
--- a/README.md
+++ b/README.md
@@ -25,7 +25,7 @@ version is much more visually appealing.
 
 ```sh
 # newer, faster, prettier, stable version
-pip install -e git+https://github.com/tqdm/tqdm.git#egg=master
+pip install -e git+https://github.com/tqdm/tqdm.git#egg=tqdm
 # or (old version on pypi)
 pip install tqdm
 ```
","diff --git a/README.md b/README.md
index 07bb020..5c5d3f6 100644
--- a/README.md
+++ b/README.md
@@ -25,7 +25,7 @@ version is much more visually appealing.
 
 ```sh
 # newer, faster, prettier, stable version
-pip install -e git+https://github.com/tqdm/tqdm.git#egg=master
+pip install -e git+https://github.com/tqdm/tqdm.git#egg=tqdm
 # or (old version on pypi)
 pip install tqdm
 ```
",No
repositories/tqdm,README.md,README,01667314e2e3abf461f3ef32ed727fb63cbfa86d,7f81f8f64bb2cf715d8c3abeda23077345b090d1,slightly more specific egg syntax,"diff --git a/README.md b/README.md
index 5c5d3f6..2a12b7b 100644
--- a/README.md
+++ b/README.md
@@ -25,7 +25,7 @@ version is much more visually appealing.
 
 ```sh
 # newer, faster, prettier, stable version
-pip install -e git+https://github.com/tqdm/tqdm.git#egg=tqdm
+pip install -e git+https://github.com/tqdm/tqdm.git@master#egg=tqdm-2.0
 # or (old version on pypi)
 pip install tqdm
 ```
","diff --git a/README.md b/README.md
index 5c5d3f6..2a12b7b 100644
--- a/README.md
+++ b/README.md
@@ -25,7 +25,7 @@ version is much more visually appealing.
 
 ```sh
 # newer, faster, prettier, stable version
-pip install -e git+https://github.com/tqdm/tqdm.git#egg=tqdm
+pip install -e git+https://github.com/tqdm/tqdm.git@master#egg=tqdm-2.0
 # or (old version on pypi)
 pip install tqdm
 ```
",No
repositories/tqdm,tqdm/_tqdm.py,Source Code,737df0a0899d288151e5a3b3547eb55cbf86c046,fffe2e70bc7a96795e44d1e784e7e2940d0f2c10,fix speed regression by inlining,,,No
repositories/tqdm,tqdm/_tqdm.py,Source Code,13c6045fe19721a59dcbc1c29b126ea75cd3c4e3,737df0a0899d288151e5a3b3547eb55cbf86c046,formatting fixes and minor optimisation,,,No
repositories/tqdm,README.md,README,c31f80de96a06bff01ef0b591148e48b81326e89,4f03fd960fdc96145b43ba5ad3bf7500ca29e978,"removed 0-sloc ""authors""","diff --git a/README.md b/README.md
index e8cedf4..bc06a88 100644
--- a/README.md
+++ b/README.md
@@ -104,10 +104,7 @@ $ make coverage
 ## Authors
 
 - noamraph (original author)
-- JackMc
-- arkottke
 - obiwanus
-- fordhurley
 - kmike
 - hadim
 - casperdcl
","diff --git a/README.md b/README.md
index e8cedf4..bc06a88 100644
--- a/README.md
+++ b/README.md
@@ -104,10 +104,7 @@ $ make coverage
 ## Authors
 
 - noamraph (original author)
-- JackMc
-- arkottke
 - obiwanus
-- fordhurley
 - kmike
 - hadim
 - casperdcl
",No
repositories/tqdm,tqdm/_tqdm.py,Source Code,c31f80de96a06bff01ef0b591148e48b81326e89,4f03fd960fdc96145b43ba5ad3bf7500ca29e978,"removed 0-sloc ""authors""",,,No
repositories/tqdm,tqdm/_tqdm.py,Source Code,ee6c3ce95c4452b4829f2e6685334386ad8fda51,13c6045fe19721a59dcbc1c29b126ea75cd3c4e3,"cursory tidying, optimisation, tests",,,No
repositories/tqdm,tqdm/tests/tests_tqdm.py,Test Code,ee6c3ce95c4452b4829f2e6685334386ad8fda51,13c6045fe19721a59dcbc1c29b126ea75cd3c4e3,"cursory tidying, optimisation, tests",,,No
